customer_id,customer_code,legal_name,customer_status,customer_name,phone_no,currency_id,sales_rep_id
15917,,The Apothecary Bitters Company,,The,,0,22
15918,,Real Estate Ryerson,,Real,,0,22
15919,,Takumi Stamping Canada Inc,,Takumi,,0,22
15921,,Mattress to door,,Mattress,,0,22
15924,,AJ Rubber,,AJ,,0,22
15925,,Gaux Jewelry,,Gaux,,0,22
15926,,Farm Fresh Raw,,Farm,,0,22
15927,,Westcan Mechanical Sales Ltd,,Westcan,,0,22
15928,,Tree Line Pet Wellness Corp,,Tree,,0,22
15929,,Play Beauty,,Play,,0,22
15930,,The Moms Comfort kit,,The,,0,22
15931,,Goodrich Landing Gear,,Goodrich,,0,22
15933,,Luxe Ballons & Co,,Luxe,,0,22
15937,,CleanSmart Canada,,CleanSmart,,0,22
15938,,Knight Swim,,Knight,,0,22
15939,,Nomad Vanz,,Nomad,,0,22
15940,,Madalyn Inc,,Madalyn,,0,22
15941,,Rustic Designs 4 you,,Rustic,,0,22
15943,,Kravetz Paper,,Kravetz,,0,22
15945,,Boxful,,Boxful,,0,22
15948,,Memory Box,,Memory,,0,22
15951,,Mad Monkey Apparel,,Mad,,0,22
15952,,Tarla Graphics,,Tarla,,0,22
15953,,Beau Monde Productions,,Beau,,0,22
15954,,Rubys Rangoli,,Rubys,,0,22
15955,,Salty Paloma,,Salty,,0,22
15957,,Lost and Hungry,,Lost,,0,22
15959,,Joes Killa Hotsause,,Joes,,0,22
15960,,Crystal Graphics,,Crystal,,0,22
15961,,Spark Inc.,,SPARK,,0,22
15963,,The Raw Office,,The,,0,22
15964,,Rob Czepita,,Rob,,0,22
15965,,Emblem gifts,,Emblem,,0,22
15966,,C02 Grow,,C02,,0,22
15968,,Your Local Farmer,,Your,,0,22
15969,,KangooBoots,,KangooBoots,,0,22
15970,,Agility Logistics Ltd,,Agility,,0,22
15971,,Exotic Grabs,,Exotic,,0,22
15972,,Farmhouse Food,,Farmhouse,,0,22
15973,,Azzyland Media Inc,,Azzyland,,0,22
15975,,Zeyl Beauty Inc,,Zeyl,,0,22
15977,,D2L,,D2L,,0,22
15978,,Breeze,,Breeze,,0,22
15979,,FineDot Graphics,,FineDot,,0,22
15980,,UK Productions Canada,,UK,,0,22
15981,,Poppy + Clover,,Poppy,,0,22
15982,,Huiles Essentielles Huldra,,Huiles,,0,22
15983,,Just for you Locally,,Just,,0,22
15984,,BGiftboxes,,BGiftboxes,,0,22
15985,,Places to Sit,,Places,,0,22
15986,,Sweet Tooth Dessert,,Sweet,,0,22
15987,,Hay For Sale Toronto,,Hay,,0,22
15991,,Fire and Steel,,Fire,,0,22
15992,,Lady L Creations,,Lady,,0,22
15993,,Hamilton Jewish Family Services,,Hamilton,,0,22
15999,,The Spice Box,,The,,0,22
16000,,KaBre Candle & Bath,,KaBre,,0,22
16001,,Afino,,Afino,,0,22
16002,,Dare to Dream Designs,,Dare,,0,22
16003,,Phat Nutrition,,Phat,,0,22
16004,,J Prowse Construction,,J,,0,22
16005,,Global Vintners,,Global,,0,22
16006,,Fike,,Fike,,0,22
16007,,Ola Edo Jewelry,,Ola,,0,22
16008,,Wallis Company,,Wallis,,0,22
16009,,Food for Fitness,,Food,,0,22
16010,,Unboxed Media Inc,,Unboxed,,0,22
16013,,NVT Phybridge,,NVT,,0,22
16017,,The Rusty Pitchfork,,The,,0,22
16023,,Coaches Ontario,,Coaches,,0,22
16025,,Thomas Ian Espenida,,Thomas,,0,22
16026,,Low Carb Canada,,Low,,0,22
16029,,Timberknack,,Timberknack,,0,22
16031,,Metal Godz,,Metal,,0,22
16033,,Integrated Metal Products,,Integrated,,0,22
16037,,Second Closet,,Second,,0,22
16039,,Bull Printing,,Bull,,0,22
16040,,The Central Group,,The,,0,22
16044,,Kristen Amies,,Kristen,,0,22
16050,,La Hacienda Pizza Box,,La,,0,22
16051,,Ormada,,Ormada,,0,22
16055,,Nutri Canine,,Nutri,,0,22
16056,,AOMprint.ca,,AOMprint.ca,,0,22
16058,,Royal LePage Signature Realty,,Royal,,0,22
16059,,Impact Machine,,Impact,,0,22
16060,,Subtle Green Skincare,,Subtle,,0,22
16061,,Cucina Kids,,Cucina,,0,22
16062,,Nicole Boucher,,Nicole,,0,22
16066,,Pioneer Inc,,Pioneer,,0,22
16069,,Brymark,,Brymark,,0,22
16070,,3D Planeta,,3D,,0,22
16071,,Maple Leaf ropes,,Maple,,0,22
16072,,1200's,,1200's,,0,22
16074,,DeltaDNA Biosciences,,DeltaDNA,,0,22
16075,,76 North Street,,76,,0,22
16077,,Maddocks Group,,Maddocks,,0,22
16078,,Direct Fit exhaust,,Direct,,0,22
16079,,Tonewell,,Tonewell,,0,22
16080,,Canada Bicycle parts,,Canada,,0,22
16081,,Groupe Regimbal,,Groupe,,0,22
16082,,Azadeh Tahvily,,Azadeh,,0,22
16085,,Its Time Promotions Inc,,Its,,0,22
16086,,Terrera Whole sale,,Terrera,,0,22
16091,,Wilde Citizen,,Wilde,,0,22
16092,,Patois Toronto & Bar Mignonette,,Patois,,0,22
16093,,Robyn Walsh,,Robyn,,0,22
16094,,PharmHouse,,PharmHouse,,0,22
16095,,Partify,,Partify,,0,22
16097,,Mckeck Fine Catering,,Mckeck,,0,22
16100,,Maddock Ink,,Maddock,,0,22
16101,,C17media,,C17media,,0,22
16114,,Better Body Butter,,Better,,0,22
16128,,Davis Diagnostics,,Davis,,0,22
16134,,Prep Pack,,Prep,,0,22
16139,,Guelph Paper and Cleaning Supply,,Guelph,,0,22
16140,,Spicetionary Inc.,,Spicetionary,,0,22
16143,,Bennett Signs Inc,,Bennett,,0,22
16149,,The Printing Mill,,The,,0,22
16153,,Rilax Events,,Rilax,,0,22
16156,,DX Dent,,DX,,0,22
16164,,Solo Gelato,,Solo,,0,22
16166,,Cogent Power,,Cogent,,0,22
16167,,Your Self Stoarge Milton,,Your,,0,22
16168,,Revelations Products,,Revelations,,0,22
16171,,Biolyse Pharma Corp,,Biolyse,,0,22
16183,,PPFD,,PPFD,,0,22
16184,,Caffe ORO,,Cafe,,0,22
16186,,Alliance Brand Management,,Alliance,,0,22
16189,,Skip the flowers,,Skip,,0,22
16194,,Cyndys Bears,,Cyndys,,0,22
16196,,Artext,,Artext,,0,22
16213,,MydaysGOby,,MydaysGOby,,0,22
16244,,Shehoma Production,,Shehoma,,0,22
16299,,BCAPMALL,,BCAPMALL,,0,22
16318,,Dandylion,,Dandylion,,0,22
16331,,Bain Printing,,Bain,,0,22
16357,,Claystone Group Inc.,,Claystone,,0,22
16358,,GM&F Partners INc,,GM&F,,0,22
17725,,Test Customer,,Test,,0,22
17726,,test,,,,0,22
18483,,Lion Distributeur,,Lion,,0,22
18500,,Noora Morris,,Noora,,0,22
18528,,Helene Apostolopoulos,,Helene,,0,22
18531,,TakeOFF,,TakeOFF,,0,22
18534,,Kerise Reynolds,,Kerise,,0,22
18875,,Par Print Group Inc,,Par,,0,22
13866,,New Age Packaging,,New,,2,22
13868,,RDA Container Corp,,RDA,,2,22
13958,,Alpha Container Co,,Alpha,,2,22
14019,,Midland Paper,,Midland,,2,22
14027,,b4Adventure,,b4Adventure,,2,22
14181,,Victory Packaging,,Victory,,2,22
14348,,Buckeye Container,,Buckeye,,2,22
14449,,Eidens Inc,,Eidens,,2,22
14472,,Cigna,,Cigna,,2,22
14503,,Origin Magazine,,Origin,,2,22
14519,,CQ,,CQ,,2,22
14845,,PrintSimply,,PrintSimply,,2,22
14966,,Encompass Media Group,,E,,2,22
14992,,GH Imaging,,GH,,2,22
14999,,Printing / Promotional Solutions,,Printing,,2,22
15075,,Sandy Brown,,Sandy,,2,22
15099,,Bliss 360 Marketing,,Bliss,,2,22
15446,,Industrial Tube and Steel corp,,Industrial,,2,22
15582,,Alex Kane,,Alex,,2,22
15710,,Zehr Clothing Brand,,Zehr,,2,22
16133,,Tropicaux,,Tropicaux,,2,22
16178,,C L Rabb Corrugated,,C,,2,22
13855,,Hillcrest Foods,,Hillcrest,,2,15
13974,,Farther Farms,,Farther,,2,15
18306,,Gestalt,,Gestalt,,2,15
18355,,Albright Raw,,Albright,,2,15
18742,,Aroma Paws,,Aroma,,2,15
18828,,Paradox foods,,Paradox,,2,15
19237,,Carolina Prime Pet,,Carolina,,2,15
19470,,Canophera,,Canophera,,2,15
10011,,Fieldview Greenhouses,,Fieldview,,0,15
10060,,Solis Food,,Solis,,0,15
10105,,Eurolite EUR003,,Eurolite,,0,15
10111,,burke's restoration,,burke's,,0,15
11131,,Nutra Blend Foods,,Nutra,,0,15
11255,,Laptop Screen International Inc.,,Laptop,,0,15
11651,,Wolf Island Brewery,,Wolf,,0,15
11959,,D&J Sausage,,D&J,,0,15
12267,,Dure Foods,,Dure,,0,15
12410,,California Sandwiches,,California,,0,15
12492,,Imago Foods,,Imago,,0,15
12560,,Ravensbergen & Sons,,Ravensbergen,,0,15
12791,,The Orange Flower Ottawa,,The,,0,15
12832,,Walkers Oneshot,,Walkers,,0,15
12869,,97 Media,,97,,0,15
12896,,The Meal Prepper,,The,,0,15
12909,,TLC Pet Foods,,TLC,,0,15
12916,,Creative Sparks Studio,,Creative,,0,15
13017,,Sinful Desserts,,Sinful,,0,15
13018,,Banyan Tree Kids,,Banyan,,0,15
13061,,Eco-Solutions Inc.,,Eco-Solutions,,0,15
13072,,Solutions CCF Inc,,Solutions,,0,15
13087,,SLC,,SLC,,0,15
13106,,Home On The Range Organics,,Home,,0,15
13114,,Manitoulin Warehousing & Distribution,,Manitoulin,,0,15
13117,,Superclip,,Superclip,,0,15
13119,,Eds Linens,,Eds,,0,15
13128,,Very Good Butcher,,Very,,0,15
13132,,Little Britian Meat Packers,,Little,,0,15
13134,,Spirited,,Spirited,,0,15
13151,,Marcam Pet Nutrition,,Marcam,,0,15
13158,,The Butcher Shoppe,,The,,0,15
13177,,Condair Ltd.,,Condair,,0,15
13181,,Minhas Craft Brewery,,Minhas,,0,15
13194,,Sultan Fine Foods,,Sultan,,0,15
13196,,Li Ning Distribution,,Li,,0,15
13199,,Harster Greenhouses,,Harster,,0,15
13202,,Li-Ning,,Li-Ning,,0,15
13208,,Elring Klinger,,Elring,,0,15
13224,,Buchipop,,Buchipop,,0,15
13259,,Boucherie T.G,,Boucherie,,0,15
13281,,Blue Dane Treats,,Blue,,0,15
13286,,NuLeaf Farms,,NuLeaf,,0,15
13294,,Pepper North,,Pepper,,0,15
13307,,Efco Inc,,Efco,,0,15
13316,,Slipacoff's Premium Meats,,Slipacoff's,,0,15
13322,,Berryman Farms,,Berryman,,0,15
13329,,Whispering Meadows Family Farms,,Wispering,,0,15
13336,,Haleson Inc,,Haleson,,0,15
13358,,BRT Group,,BRT,,0,15
13362,,Orange Crate,,Orange,,0,15
13363,,Kettleman's Bagel Co.,,Kettleman's,,0,15
13377,,Mucci Farms,,Mucci,,0,15
13429,,K&K Greenhouse,,K&K,,0,15
13455,,Freys Hatchery,,Freys,,0,15
13461,,Donato International,,Golden,,0,15
13498,,Parkhill Meats,,Parkhill,,0,15
13503,,Allspices Canada,,Allspices,,0,15
13512,,Brenn-B Farms Ltd,,Brenn-B,,0,15
13522,,Shore Fresh,,Shore,,0,15
13546,,Hagen Group,,Hagen,,0,15
13556,,Ginseng,,Ginseng,,0,15
13559,,Erie Meats,,Erie,,0,15
13572,,Mory,,Mory,,0,15
13617,,Maritime Paper,,Maritime,,0,15
13620,,Just Raw Pet Food,,Just,,0,15
13624,,Amco Produce,,Amco,,0,15
13704,,Atlas Canada,,Atlas,,0,15
13916,,Stemmler's,,Stemmler's,,0,15
13925,,Danby Products Ltd,,Danby,,0,15
13948,,Volailles Regal Inc,,Vayo,,0,15
14006,,Highland Meat Packers,,Highland,,0,15
14166,,Caxton Mark Inc,,Caxton,,0,15
14222,,Southgate Manufacturing,,Southgate,,0,15
14268,,Edison Lighting,,Edison,,0,15
14270,,ACS Powersports,,ACS,,0,15
14271,,Naturaw Canine Food,,Naturaw,,0,15
14273,,Big Bruce Brewing,,Big,,0,15
14312,,BottleWorks,,BottleWorks,,0,15
14320,,BlossomPure Organic,,BlossomPure,,0,15
14335,,Kaumagraph,,Kaumagraph,,0,15
14347,,Hollandia Bakeries Ltd.,,Hollandia,,0,15
14349,,Exotic Feeders,,Exotic,,0,15
14367,,Xerox Canada Ltd,,Xerox,,0,15
14373,,Good Food for Good,,Good,,0,15
14398,,Montpak International Inc.,,Montpak,,0,15
14407,,Yappetizers Treat Company Ltd,,Yappetizers,,0,15
14408,,Laundry Boxes,,Laundry,,0,15
14430,,Birch Corner,,Birch,,0,15
14514,,Live,,Live,,0,15
14522,,Panela Baking Factory,,Panela,,0,15
14671,,Butcher Box,,Butcher,,0,15
14683,,Heartbeat Hot Sauce,,Heartbeat,,0,15
14693,,William Street Beer Co.,,William,,0,15
14708,,Himel Bros.,,Himel,,0,15
14736,,Hello Dough Corp.,,Hello,,0,15
14770,,Dirty Kustoms,,Dirty,,0,15
14877,,Vangeestbros,,Vangeestbros,,0,15
14940,,The Tea Club,,The,,0,15
15013,,Barebones Inc,,Barbones,,0,15
15017,,Good Food 2 U,,Good,,0,15
15025,,Healthy Bud,,Healthy,,0,15
15162,,Artisan Farms,,Artisan,,0,15
15199,,Barkside,,Barkside,,0,15
15208,,Thrill Coffee,,Thrill,,0,15
15240,,Heritage Greenhouses,,Heritage,,0,15
15253,,Neighbourhood Pup,,Leone,,0,15
15273,,"Overcube, SA",,"Overcube,",,0,15
15275,,Western Pet supply,,Western,,0,15
15327,,Mr. Drippy,,Mr.,,0,15
15331,,Neophyto Foods,,Neophyto,,0,15
15333,,Suku Vitamins,,Suku,,0,15
15387,,Kraft Greenhouses,,Kraft,,0,15
15395,,OTM Homes,,OTM,,0,15
15396,,Henrys Tempeh,,Henry,,0,15
15410,,Royal Beneficials,,Royal,,0,15
15450,,Heroic Minds & Heroic Clothing,,Heroic,,0,15
15455,,Dominion Veterinary Laboratories,,Dominion,,0,15
15460,,Stitch & Stone,,Stitch,,0,15
15474,,Bridgette Morrissey,,Bridgette,,0,15
15537,,The Best Deodorant in the World,,The,,0,15
15584,,Abraflex,,Abraflex,,0,15
15639,,Lakeside Produce,,Lakeside,,0,15
15650,,West Coast Kids,,West,,0,15
15659,,Pressd Sandwiches,,Prressd,,0,15
15687,,Creative Agency,,Creative,,0,15
15688,,Marketex Enerprises,,Marketex,,0,15
15714,,Betta Lux Canada,,Betta,,0,15
15736,,Mouche Inc,,Mouche,,0,15
15750,,Polycon Industries,,Polycon,,0,15
15753,,Turbo Images,,Turbo,,0,15
15758,,Corey Nutrition Company,,Corey,,0,15
15784,,Heritage Hops Brewery,,Heritage,,0,15
15798,,Hellrazr Outdoor Cooking,,Hellrazr,,0,15
15806,,Good Fruit,,Good,,0,15
15824,,Alpha Crowd Control,,Alpha,,0,15
15830,,Noble esates,,Noble,,0,15
15842,,Mojo Peppa Sauce,,Mojo,,0,15
15851,,Herman Lopez,,Herman,,0,15
15853,,Barrel N Brew,,Barrel,,0,15
15876,,Holey Confections,,Holey,,0,15
15880,,Seasons Bakery,,Seasons,,0,15
16011,,3S Solutions,,3S,,0,15
16016,,Dom,,Dom,,0,15
16027,,Six Pack Chef,,Six,,0,15
16028,,Little Brown Jug,,Little,,0,15
16032,,Guelph Hospital,,Guelph,,0,15
16034,,Sandy Shore,,Sandy,,0,15
16035,,Animated Coffee,,Animated,,0,15
16041,,Baseline Wine and Spirits,,Baseline,,0,15
16043,,Red Island Cider,,Red,,0,15
16046,,Uwork,,Uwork,,0,15
16047,,Alchemy Grills,,Alchemy,,0,15
16052,,Living Local Box,,Living,,0,15
16076,,Patent 5,,Patent,,0,15
16084,,Liv Siu,,LIV,,0,15
16090,,Andrew Truong,,Andrew,,0,15
16099,,Crackle and Teal,,Crackle,,0,15
16103,,Cocktail Evolution,,Cocktail,,0,15
16106,,Diversitech,,Diversitech,,0,15
16129,,Heart & Swirl,,Heart,,0,15
16136,,Green Owl Vodka,,Green,,0,15
16141,,Penny Paper Co,,Penny,,0,15
16148,,Healthy Pet,,Healthy,,0,15
16162,,StandOp,,StandOp,,0,15
16201,,Green Republic,,Green,,0,15
16220,,Puppy Gang Fresh Foods,,Puppy,,0,15
16221,,Arona Inc,,Arona,,0,15
16227,,Red Rocket Coffee,,Red,,0,15
16230,,Butchers Grill,,Butchers,,0,15
16262,,Rowe Farms -,,Rowe,,0,15
16263,,Giraffe Foods,,Giraffe,,0,15
16265,,Jowett Farms,,Jowett,,0,15
16269,,Bunkie Brewing Company,,Bunkie,,0,15
16270,,Italia Mia,,Italia,,0,15
16272,,Italia Mia,,Italia,,0,15
16276,,Wellytails,,Wellytails,,0,15
16288,,Frid Innovations Inc,,Frid,,0,15
16291,,Societe Traiteur,,Societe,,0,15
16294,,NP Wines,,NP,,0,15
16301,,Nicole Pearce Wines,,Nicole,,0,15
16302,,NY7,,NY7,,0,15
16303,,Moving boxes online,,Moving,,0,15
16304,,Kariba Water,,Kariba,,0,15
16313,,Care Creative,,Care,,0,15
16328,,Equator Coffee Roasters,,Equator,,0,15
16333,,California Innovations,,California,,0,15
16342,,Food Roll Sales,,Food,,0,15
16344,,Doggodoo,,Doggodoo,,0,15
16347,,Dear Snackers,,Dear,,0,15
16356,,African Caribbean Grocery Store,,African,,0,15
16373,,Resilience Pet Co.,,Resilience,,0,15
16399,,Holtzundmetal Designs,,Holtzundmetal,,0,15
16400,,Heritage House Farms,,Heritage,,0,15
16406,,Time Out Products,,Time,,0,15
16408,,Gametime Technologies,,Gametime,,0,15
16436,,Traffix Milton,,Traffix,,0,15
16440,,Sharesies,,Sharesies,,0,15
16452,,Fair & Square,,Fair,,0,15
16453,,Slowhand Pizza,,Slowhand,,0,15
16454,,Binary Fortress,,Binary,,0,15
16458,,Franks Organic Garden,,Franks,,0,15
16459,,Durumi Group,,Durumi,,0,15
16479,,Loon Kombucha,,Loon,,0,15
16492,,Chilly Dogs,,Chilly,,0,15
16508,,Align Coffee,,Align,,0,15
16513,,West Side Beef,,West,,0,15
16519,,Pastaco,,Pastaco,,0,15
16521,,Frantisi Inc.,,Frantisi,,0,15
16532,,Bar Chef,,Bar,,0,15
16545,,Pooch Patch,,Pooch,,0,15
16548,,The Wine Duo,,The,,0,15
16556,,Licks Burgers,,Licks,,0,15
16578,,Tradition Fine Foods Ltd,,Tradition,,0,15
16579,,GrapeBrands,,GrapeBrands,,0,15
16584,,Vini Ventures,,Vini,,0,15
16590,,Rotolily inc,,Rotolily,,0,15
16603,,Sargent Farms,,Sargent,,0,15
16627,,The Newfoundland Tea Co.,,The,,0,15
16632,,Of Grid Supply,,Of,,0,15
16638,,Fine Wine Reserve,,Fine,,0,15
16640,,Endy,,Endy,,0,15
16648,,Wonder Pet Furniture Manufacturing,,Wonder,,0,15
16650,,Tony's Cidery,,Tony's,,0,15
16653,,Giants And Gentlemen,,Giants,,0,15
16654,,Monsieur Limonade,,Monsieur,,0,15
17685,,4Sythe Candles,,4Sythe,,0,15
17700,,Sips Toronto,,Sips,,0,15
17733,,Drink Limonana,,Drink,,0,15
17757,,Attitude Coffee,,Attitude,,0,15
17762,,POC,,POC,,0,15
17768,,Bois Paul Inc,,bois,,0,15
17775,,Crafty Beasts Brewing Co.,,Crafty,,0,15
17777,,The Meat Market for pets,,Meat,,0,15
17817,,The Craft and Tea Box,,The,,0,15
17836,,Clear Lake Brewing,,Clear,,0,15
17868,,Abcon Wine,,Abcon,,0,15
17869,,Prime Pools,,Prime,,0,15
17870,,Sofapudz,,Sofapudz,,0,15
17873,,Mistyglen Creamery,,Mistyglen,,0,15
17923,,Heritage Cattle Co.,,Heritage,,0,15
17939,,Coffee Pot Confections,,Coffee,,0,15
17941,,Pawsitive Solutions,,Pawsitive,,0,15
17952,,AAA Meats,,AAA,,0,15
17977,,CE Elliot & Sons,,CE,,0,15
17978,,Sleeman Breweries,,Sleeman,,0,15
17986,,Eight Ounce Coffee,,Eight,,0,15
17987,,Apex Predator Brewing,,Apex,,0,15
17994,,Yummies in a jar,,Yummies,,0,15
17996,,Naturizon,,Naturizon,,0,15
17997,,DJD Inc,,DJD,,0,15
18000,,The Story Box Company,,The,,0,15
18015,,Sparkel,,Sparkel,,0,15
18029,,2372153 Alberta Inc,,2372153,,0,15
18032,,Barista,,Barista,,0,15
18033,,Island Honey Wine,,Island,,0,15
18040,,C & D Print Services,,C,,0,15
18051,,Flirt Drinks Inc,,Flirt,,0,15
18077,,Margo Sales,,Margo,,0,15
18086,,Local Jerk Plus,,Local,,0,15
18097,,Basak Chicken,,Basak,,0,15
18100,,Vive Social,,Vive,,0,15
18112,,Tucan International Inc,,Tucan,,0,15
18138,,Poochable,,Poochable,,0,15
18141,,Pellatt Cornucopia Gift Baskets,,Pellatt,,0,15
18145,,Skydome Business,,Skydome,,0,15
18157,,CanGreen Industries,,CanGreen,,0,15
18163,,Marinas Deli,,Marinas,,0,15
18173,,Jolly Hour,,Jolly,,0,15
18184,,Roman Cheese,,Roman,,0,15
18193,,Fernwood Trail Beer Co,,Fernwood,,0,15
18224,,Vodka Friday,,Vodka,,0,15
18230,,Grass Fed Beef Ontario,,Grass,,0,15
18235,,Newark Brewing Company,,Newark,,0,15
18249,,Hansen Equestrian,,Hansen,,0,15
18252,,Fuse Wine Club,,Fuse,,0,15
18256,,Crown Meats,,Crown,,0,15
18257,,Walter Family Farm,,Walter,,0,15
18270,,Perridiso Estate Winery,,Perridiso,,0,15
18273,,1840 Farmhouse & Vineyard,,1840,,0,15
18278,,Traynor Family Vineyard,,Traynor,,0,15
18296,,Superior foods,,Superior,,0,15
18324,,Dandylion Pet inc,,Dandylion,,0,15
18327,,Giftcraft Ltd,,Giftcraft,,0,15
18336,,Apple Valley Promotions,,Apple,,0,15
18338,,Nutri Raw,,Nutri,,0,15
18339,,Drink Coffee,,Drink,,0,15
18349,,Wize Spirits,,Wize,,0,15
18352,,Pret aPuppy,,Pret,,0,15
18381,,Pet Grocer,,Pet,,0,15
18398,,Charmy,,Charmy,,0,15
18424,,Grant Valley Quail Pet Treats,,Grant,,0,15
18434,,Rosewood Estates Winery,,Rosewood,,0,15
18456,,Read Between the Vines,,Read,,0,15
18457,,Rens Pets,,Rens,,0,15
18478,,Dandylion world,,Dandylion,,0,15
18487,,Harmons beer,,Harmons,,0,15
18509,,Waldner Meats,,Waldner,,0,15
18515,,Abate Packers Ltd.,,Abate,,0,15
18517,,Grand valley Quail,,Grand,,0,15
18547,,JTK Farms,,JTK,,0,15
18556,,Good Food Inc,,Good,,0,15
18560,,Guardian Pet Food company,,Guardian,,0,15
18561,,Wonder Pet,,Wonder,,0,15
18575,,Carmella & Rose,,Carmella,,0,15
18576,,Lailey Wines,,Lailey,,0,15
18586,,A Cut above Meats,,A,,0,15
18598,,King & Victoria Winery,,King,,0,15
18621,,The Big Little Doggie Bakery,,The,,0,15
18630,,Penokean Hills Farms,,Penokean,,0,15
18654,,Bam Baits,,Bam,,0,15
18670,,United Craft Beer,,United,,0,15
18676,,Cove Drinks,,Cove,,0,15
18698,,Prairie Abattoir,,Prairie,,0,15
18767,,Mark Anthony Group,,Mark,,0,15
18784,,Dyces Natural Raw,,Dyces,,0,15
18817,,Canbrands Specialty Foods,,Canbrands,,0,15
18818,,Legend spirits,,Legend,,0,15
18979,,Credit Valley Steel Productions,,Credit,,0,15
19045,,Ohlala de Sophie Pet Market Inc.,,Ohlala,,0,15
19153,,RNF Pet Products,,RNF,,0,15
19156,,Harlow Blend,,Harlow,,0,15
19169,,Lintec Label,,Lintec,,0,15
19175,,Electric Juice Factory,,Electric,,0,15
19176,,Benko Pet Foods,,Benko,,0,15
19186,,TNT Foods International Inc,,TNT,,0,15
19188,,Open Farm,,Open,,0,15
19190,,Raw Choice,,Raw,,0,15
19207,,Petland Canada Inc.,,Petland,,0,15
19210,,Ice Works Bath,,Ice,,0,15
19214,,Intersand,,Intersand,,0,15
19229,,Packing house Inc,,Packing,,0,15
19236,,Cambridge Treats,,Cambridge,,0,15
19238,,ETA Supplies,,ETA,,0,15
19272,,Haven Greens,,Haven,,0,15
19310,,Myco Pet,,Myco,,0,15
19320,,K & K Greenhouses,,K,,0,15
19321,,Swift Hockey,,Swift,,0,15
19323,,Raw 101,,Raw,,0,15
19335,,Tatra Sefety Boots,,Tatra,,0,15
19412,,Farmer Jim,,Farmer,,0,15
19431,,Trillium Floral,,Trillium,,0,15
19460,,Gemstone Grassfed Beef,,Gemstone,,0,15
19508,,Raw Fed & Furry,,Raw,,0,15
10009,,OHM Industrial Designer,,OHM,,0,2
10012,,Ardent Zehr Farm,,Ardent,,0,2
10031,,The Hamilton Brewery,,The,,0,2
10032,,Alcot Plastics Ltd.,,Alcot,,0,2
10055,,CGL Manufacturing CGL001,,CGL,,0,2
10059,,Vintage Doors,,Vintage,,0,2
10065,,OHM Industrial Designer,,OHM,,0,2
10075,,Argo International Corp,,Argo,,0,2
10088,,ALGREEN PRODUCTS,,ALGREEN,,0,2
10101,,NAPA AUTO PARTS,,NAPA,,0,2
10108,,Service Master TBD,,Service,,0,2
10114,,Brittles 'N More,,Brittles,,0,2
10122,,Juice Box,,Juice,,0,2
10123,,Le Prix,,Le,,0,2
11128,,Langdon Mills Canada LAN001,,Langdon,,0,2
11148,,concord blown products,,concord,,0,2
11163,,Colson Casters,,Colson,,0,2
11191,,TMF FOODS,,tmf,,0,2
11209,,Donald Choi Canada Ltd. DON010,,Donald,,0,2
11213,,Biedermann Packaging Inc. BIE001,,BIEDERMAN,,0,2
11248,,Parasource,,Parasource,,0,2
11263,,Nutrablend Foods,,BioSteel,,0,2
11292,,Clearpak Incorporated,,Clearpak,,0,2
11298,,Fiedler Meat Products,,Fiedler,,0,2
11316,,Pro Monster Hockey Power Shot,,Pro,,0,2
11332,,Departed Dollys,,Departed,,0,2
11334,,Mold Co,,Mold,,0,2
11340,,Quagga Designs,,Quagga,,0,2
11365,,Steelcraft QCI,,Steelcraft,,0,2
11380,,Homer Wilson,,Homer,,0,2
11385,,2 Go Energy,,2,,0,2
11389,,Georgian Hills Vineyards,,Georgian,,0,2
11396,,Farmway Plastics,,Farmway,,0,2
11405,,Terra Greenhouses,,Terra,,0,2
11425,,Advantage Maintenance Products,,Advantage,,0,2
11444,,Goba Sport Group,,Goba,,0,2
11548,,Winmar Kitchener,,Winmar,,0,2
11551,,Signs Alive,,Signs,,0,2
11561,,Sodecia,,Sodecia,,0,2
11567,,Outset Media,,Outset,,0,2
11576,,Carehawk,,Carehawk,,0,2
11582,,Slacan Industries Inc.,,Slacan,,0,2
11616,,Grow A Seed,,Grow,,0,2
11632,,Meuk,,Meuk,,0,2
11682,,Canature Watergroup,,Canature,,0,2
11698,,Tease Tea,,Tease,,0,2
11710,,Vos Floral,,Vos,,0,2
11741,,Sugarbones,,Sugarbones,,0,2
11744,,Pentair Canada,,Pentair,,0,2
11745,,New World Friction,,New,,0,2
11761,,Aalo Design Inc.,,Aalo,,0,2
11762,,Ribbon Queen,,Ribbon,,0,2
11763,,Arzon Limited,,Arzon,,0,2
11769,,Canpak Cellulose Ind.,,Canpak,,0,2
11772,,Crown Verity,,Crown,,0,2
11774,,Amina Health,,Amina,,0,2
11782,,Bauman Sawmill,,Bauman,,0,2
11829,,Restoration 1,,Restoration,,0,2
11840,,Zaneta,,Zaneta,,0,2
11860,,Piccioni Mushroom,,Piccioni,,0,2
11865,,Grey Owl Paddles,,Grey,,0,2
11871,,Craftadian,,Craftadian,,0,2
11873,,Nu-Edge Tools,,Nu-Edge,,0,2
11880,,Piccioni Mushrooms,,Piccioni,,0,2
11901,,Oxford Pallet,,Oxford,,0,2
11909,,Delft Blue Foods,,Delft,,0,2
11910,,Box Lunch Brigade,,Box,,0,2
11918,,Natalex,,Natalex,,0,2
11919,,THS Industries,,THS,,0,2
