docket_id,customer_id,short_name,order_size1,order_size2,net_out,unitizing_bundle_qty,unitizing_unit_qty,unitizing_max_height,unitizing_piling_pattern_id
129677,14413,,46.08,31.14,2.0,0,530,48,7
129731,13575,Print & Board and,44.08,26.0,2.0,0,700,48,7
129763,12704,Costco Displayer bin,38.14,83.02,2.0,0,230,48,7
129765,12704,Costco Displayer bin,38.14,83.02,2.0,0,230,48,7
129792,14804,GIATEC Short Printed,34.08,24.0,2.0,0,1200,48,7
129804,14805,8 x 8 x 4,26.12,58.0,2.0,0,0,48,7
129858,13827,21 x 14 x 5,40.06,72.1,2.0,0,0,48,7
129860,13827,21 x 14 x 5,40.06,72.1,2.0,0,0,48,7
129970,12932,,37.15,50.02,2.0,0,530,48,7
130020,14843,Medium Carton Inside,33.02,64.04,2.0,0,350,48,7
130021,14843,Large Carton Inside,37.09,71.04,2.0,0,350,48,7
131049,14843,Medium Carton Inside,33.02,64.04,2.0,0,350,48,7
131050,14843,Large Carton Inside,37.09,71.04,2.0,0,350,48,7
131603,14733,Printed Divider,41.0,39.0,2.0,0,390,48,7
131783,12656,Precan-015,33.04,60.08,2.0,0,0,48,7
131903,14626,18 x 8 x 6,37.09,42.0,2.0,0,0,48,7
132019,15083,8 x 8 x 4,26.12,58.0,2.0,0,0,48,7
132064,14205,Lid - 12-7/16 x,27.03,38.0,2.0,0,750,48,7
132159,12724,9-7/8 x 8-3/4 x,52.12,29.1,2.0,0,0,48,7
132573,13881,Gm Welcome box,31.1,63.12,2.0,0,700,48,7
132687,13366,Box Insert,25.0,25.0,2.0,0,2240,48,7
132832,15320,Coroplast Tray,42.04,49.12,2.0,0,0,48,7
133479,13306,Solar Ventilation -,56.0,48.01,2.0,0,460,48,7
134170,14534,Can-Am Digital Box,34.04,47.04,2.0,0,125,48,7
134173,14534,Can-Am Digital Box,34.04,47.04,2.0,0,125,48,7
134316,12283,Big Show-ER-PT207,45.04,51.14,2.0,0,280,48,7
134694,15572,9 x 6 x 3,25.1,46.0,2.0,0,700,48,7
135021,14305,9 x 8 x 4,27.0,58.0,2.0,0,0,48,7
136039,15726,Header 36-3/16 x,26.08,38.03,2.0,0,750,48,7
136154,12724,Shipper 4,43.12,86.11,2.0,0,300,48,7
136208,14341,Bisoulovley  Mailer,26.05,45.08,2.0,0,1200,48,7
136297,15673,9 x 6 x 3,25.02,46.0,2.0,0,700,48,7
136400,13366,7-1/2 x 5 x 5,32.02,53.06,2.0,0,350,48,7
136598,14113,9 x 6 x 3,24.0,45.02,2.0,0,1200,48,7
136719,14709,RTOE,40.0,48.0,2.0,0,700,48,7
136760,15873,9 x 6 x 3,25.02,46.0,2.0,0,700,48,7
136812,12690,10 x 7 x 5,33.12,61.0,2.0,0,700,48,7
136813,12690,12 x 8 x 6,39.12,71.0,2.0,0,700,48,7
137379,15562,Gift Box - Cristmas,60.0,100.0,2.0,0,660,48,7
137434,15541,,26.08,38.03,2.0,0,0,48,7
137618,13797,22-20-3276 - CTN,34.04,64.14,2.0,0,250,48,7
137975,13306,20-7/8 x 19 x 6-1/8,51.0,81.1,2.0,0,280,48,7
138190,14113,22-7/8 x 17 x 2-3/4,42.04,83.1,2.0,0,280,48,7
138193,14113,18-1/4 x 13 x 7,42.12,66.06,2.0,0,125,48,7
138194,14113,15 x 11-1/4 x 6-3/4,38.12,56.06,2.0,0,250,48,7
138467,14205,12 x 12 x 30 - Mulit,65.0,110.0,2.0,0,250,48,7
138527,12489,44 x 4 x 4,41.14,52.08,2.0,0,530,48,7
138582,16054,13 x 10 x 2,43.12,26.0,2.0,0,350,48,7
138603,16054,Insert for,31.08,23.08,2.0,0,0,48,7
139019,16135,24 x 17,35.01,25.0,2.0,0,300,48,7
139044,15538,10 x 6 x 4 Deluxe,47.0,57.0,2.0,0,750,48,7
139147,15679,Purple Box,38.06,31.07,2.0,0,660,48,7
139225,16159,Humie mailer/insert,36.08,27.06,2.0,0,1200,48,7
139279,14709,14 x 6 x 2-1/4- Toe,40.0,48.0,2.0,0,700,48,7
139280,14709,14 x 6 x 2-1/4-,40.0,48.0,2.0,0,700,48,7
139281,16159,Humie mailer/insert,36.08,27.06,2.0,0,1200,48,7
139330,16169,13 x 10 x 1-1/4,41.08,26.04,2.0,0,1200,48,7
139391,16176,5-5/8 x 11-5/8 x,27.12,29.14,2.0,0,1200,48,7
139397,16176,10 x 5 x 4,29.12,47.0,2.0,0,1200,48,7
139600,15997,Laptop Riser,37.13,71.02,2.0,0,0,48,7
139604,16197,24-3/4 x 7-1/4 x 8,48.04,67.14,2.0,0,280,48,7
139605,16197,,48.04,67.14,2.0,0,280,48,7
139661,13758,12 x 9 x 9,39.12,46.03,2.0,0,230,48,7
139682,13366,Insert for 4 pop,40.0,48.0,2.0,0,0,48,7
139976,13710,Insert box C,27.04,47.06,2.0,0,700,48,7
139977,13710,Insert box C,29.15,41.12,2.0,0,1200,48,7
140084,14709,15”L X 4.5”W X,43.0,43.02,2.0,0,250,48,7
140105,14709,15”L X 4.5”W X,43.0,43.02,2.0,0,250,48,7
140304,13662,10 x 10 x 4,57.08,35.0,2.0,0,1200,48,7
140320,14709,9 x 6 x 3,25.02,46.0,2.0,0,700,48,7
140705,13662,,35.08,88.04,2.0,0,230,48,7
140880,13662,21 x 14 x 7,50.12,99.0,2.0,0,230,48,7
140998,16316,24 x 96,48.0,96.0,2.0,0,360,48,7
141096,15507,10-3/8 x 7 x 3,47.0,57.0,2.0,0,750,48,7
141731,15525,21-0814-01 Box,39.11,44.12,2.0,0,280,48,7
142150,16288,Mouse Pad Packaging,37.08,30.11,2.0,0,1200,48,7
142168,16288,Mouse Pad Packaging,37.08,30.11,2.0,0,1200,48,7
142490,13827,Purlolator Express,34.01,53.08,2.0,0,600,48,7
142542,16288,Mouse Pad Packaging,34.08,22.08,2.0,0,1200,48,7
142543,16288,Mouse Pad Packaging,34.08,22.08,2.0,0,1200,48,7
142809,16484,#763865,42.04,52.07,2.0,0,140,48,7
142810,16484,#738293,38.1,70.11,2.0,0,140,48,7
142867,11833,13 x 13 x 2,36.07,35.08,2.0,0,610,48,7
143082,16512,SPCN3200CS2 INSERT,59.0,27.14,2.0,0,400,48,7
143289,16534,12 x 12 x 12,42.0,106.0,2.0,0,230,48,7
143616,13306,4 SEASONS-10W-CA,56.0,48.01,2.0,0,460,48,7
143617,13306,4 SEASONS-10W-US,56.0,48.01,2.0,0,460,48,7
143625,15507,,47.0,57.0,2.0,0,750,48,7
143654,14779,30 x 2 x 4,48.0,40.0,2.0,0,330,48,7
144977,16111,Floor Display - 1/2,24.13,30.14,2.0,0,660,48,7
145038,16531,Tray,50.08,32.1,2.0,0,330,48,7
145062,16603,37-15/16 x 23-1/4,47.08,38.15,2.0,0,530,48,7
145063,16603,37-15/16 x 23-1/4,39.0,47.08,2.0,0,0,48,7
145080,14598,19 x 15 x 5,42.04,71.02,2.0,0,230,48,7
145084,16580,18 1/2 X 13 3/4 X 8,49.08,66.14,2.0,0,230,48,7
147418,16635,21 x 13 x 7-1/4,42.12,71.02,2.0,0,230,48,7
147421,16636,11 x 8-1/2 x 2-1/2,46.14,26.06,2.0,0,1200,48,7
147479,14743,MF238516 CAD,30.08,23.06,2.0,0,530,48,7
147505,14534,10 x 10 x 10,42.12,43.14,2.0,0,280,48,7
147512,12794,18 x 16 x 2,38.12,71.14,2.0,0,125,48,7
149794,16111,Staedtler display #2,42.1,37.11,2.0,0,0,48,7
149799,14743,MF278897 Cad,36.0,48.0,2.0,0,355,48,7
149888,15989,The Manly Man,39.12,63.0,2.0,0,800,48,7
149897,16633,64-3/4 x 26-15/16,60.0,100.0,2.0,0,350,48,7
149958,16111,Staedtler display #2,42.1,37.11,2.0,0,1200,48,7
150225,17710,Display Shelves,28.14,35.08,2.0,0,610,48,7
150807,14565,14 x 10 x 4,32.12,66.0,2.0,0,800,48,7
151281,17835,500175-V1.0,24.0,61.14,2.0,0,500,48,7
151283,17835,500152-V1.0,24.0,55.14,2.0,0,500,48,7
151588,17884,81020 Produce Box,51.1,39.09,2.0,0,530,48,7
151594,15989,8 x 5 x 5,31.12,53.0,2.0,0,530,48,7
151691,11613,500175-V1.0,24.0,61.14,2.0,0,500,48,7
151769,14743,MF296046  256481AP01,24.0,40.0,2.0,0,350,48,7
151803,12451,Deluxe Mailer - With,20.0,30.0,2.0,0,1200,48,7
151989,16539,20-7/16 x 15-7/16 x,49.0,74.07,2.0,0,660,48,7
152027,16539,20-7/16 x 15-7/16 x,49.0,74.07,2.0,0,660,48,7
152240,13610,lemon pepper,27.04,56.12,2.0,0,500,48,7
152471,17944,6120001560,33.08,56.04,2.0,0,1370,48,7
152526,13610,Chicken Burger,27.04,56.12,2.0,0,500,48,7
152527,13610,10-7/8 x 8-7/8 x 3 -,27.04,56.12,2.0,0,500,48,7
152528,13610,10-7/8 x 8-7/8 x 3 -,27.04,56.12,2.0,0,500,48,7
152603,16349,Medium Insert,51.11,46.02,2.0,0,1200,48,7
152620,16349,Medium Insert,51.11,46.02,2.0,0,1200,48,7
153891,13827,Purlolator Express,34.01,53.08,2.0,0,530,48,7
153911,16226,Bin Box,54.12,33.0,2.0,0,230,48,7
153912,16226,Bin Box,54.12,33.0,2.0,0,230,48,7
154044,17925,Counter Display #2,47.08,45.08,2.0,0,0,48,7
154047,17925,Counter Display #1,41.12,30.14,2.0,0,0,48,7
154052,17925,Floor Display #1,48.0,32.0,2.0,0,0,48,7
154098,18110,6 x 6 x 62 - RSC,69.1,53.04,2.0,0,260,48,7
154099,18110,6 x 6 x 62 - RSC,70.1,54.04,2.0,0,260,48,7
154112,17992,Large Box - Option 2,36.1,54.14,2.0,0,240,48,7
154144,15301,12 x 12 x 12,51.04,52.02,2.0,0,230,48,7
154156,13797,18 x 4-11/16 x 8-1/2,29.0,49.08,2.0,0,280,48,7
154423,17925,Dump Bin #1 Shelves,45.04,49.14,2.0,0,0,48,7
154771,14208,REF # 359230,27.05,54.02,2.0,0,660,48,7
154837,16053,Powerhouse Rollover,32.04,36.08,2.0,0,1065,48,7
154938,18174,2LB Generic Kraft,30.1,67.13,2.0,0,375,48,7
154994,16349,Beers with attached,27.09,81.0,2.0,0,1200,48,7
154995,16349,Beers with attached,27.09,81.0,2.0,0,1200,48,7
155018,14017,Landies,26.08,57.0,2.0,0,1370,48,7
155147,12756,Bin Box,30.06,37.0,2.0,0,800,48,7
155157,12756,Bin Box,42.06,43.0,2.0,0,800,48,7
155660,18179,Self Locking Tomato,34.02,48.04,2.0,0,530,48,7
155708,13645,15-1/8 x 87-7/16,31.04,88.07,2.0,0,350,48,7
155770,18179,Self Locking Tomato,34.02,48.04,2.0,0,530,48,7
155798,13797,Makita  Y-00315,29.0,49.08,2.0,0,280,48,7
155840,13827,Purlolator Express,34.01,53.08,2.0,0,530,48,7
156035,18208,Pancake Essentials,30.0,43.0,2.0,0,500,48,7
156345,13797,10.25 x 9.06 x 4.38,32.15,68.02,2.0,0,750,48,7
156403,18220,503227,45.0,34.0,2.0,0,530,48,7
156582,14534,1067800,37.07,57.04,2.0,0,1200,48,7
156975,13827,PUROHOLID1,34.01,53.08,2.0,0,600,48,7
156976,13827,PUROHOLID2 NS,34.01,53.08,2.0,0,600,48,7
156977,13827,PUROHOLID3 AB,34.01,53.08,2.0,0,600,48,7
156978,13827,PUROHOLID4 NWT,34.01,53.08,2.0,0,600,48,7
156979,13827,PUROHOLID5 NVT,34.01,53.08,2.0,0,600,48,7
156980,13827,PUROHOLID6 PEI,34.01,53.08,2.0,0,600,48,7
156981,13827,PUROHOLID7 NB,34.01,53.08,2.0,0,600,48,7
156982,13827,PUROHOLID8 ONT,34.01,53.08,2.0,0,600,48,7
156983,13827,PUROHOLID9 SKSK,34.01,53.08,2.0,0,600,48,7
156984,13827,PUROHOLID10 MB,34.01,53.08,2.0,0,600,48,7
156985,13827,PUROHOLID11 QC,34.01,53.08,2.0,0,600,48,7
156986,13827,PUROHOLID12 NFLD,34.01,53.08,2.0,0,600,48,7
156987,13827,PUROHOLID13 YK,34.01,53.08,2.0,0,600,48,7
157160,13797,4 x 4 Post,46.0,62.0,2.0,0,390,48,7
157234,13881,20-3/8 x 101-13/16,40.12,101.13,2.0,0,1370,48,7
157351,17853,12 x 12 x 12,50.12,51.14,2.0,0,280,48,7
157491,16608,11-1/4 x 6-3/16 x 3,27.0,45.12,2.0,0,1830,48,7
157585,18356,17 x 15 x 8  RSC,50.0,74.0,2.0,0,280,48,7
157593,14547,13 x 13 x 2,48.0,48.0,2.0,0,530,48,7
157681,18368,Larsen Holiday box,44.0,63.0,2.0,0,700,48,7
157682,18368,Larsen Holiday box,44.0,63.0,2.0,0,700,48,7
157913,18376,Pepsi Heavy- Pad,45.12,49.06,2.0,0,530,48,7
157927,16412,Small 3 Col,30.06,40.04,2.0,0,300,48,7
157930,16412,Med 3 Col,32.05,40.04,2.0,0,300,48,7
157931,16412,Large 3 Col,34.05,41.08,2.0,0,300,48,7
157933,16219,8ct Zipper RSC,48.0,36.08,2.0,0,250,48,7
157950,13797,Leons Mega,52.0,37.05,2.0,0,660,48,7
157951,13797,Leons Mega,52.0,41.08,2.0,0,660,48,7
158153,16349,Radford Beauty,28.04,55.08,2.0,0,1600,48,7
158155,16349,Radford Beauty,28.04,55.08,2.0,0,1600,48,7
158227,14208,REF 376064,40.06,64.1,2.0,0,850,48,7
158259,17948,16 x 14 x 10,60.0,100.0,2.0,0,325,48,7
158290,18401,18-3/4 x 52-1/2,39.08,54.08,2.0,0,600,48,7
158323,16219,8ct Zipper RSC,48.0,36.08,2.0,0,250,48,7
158605,15956,7 In Brake Box,43.12,60.12,2.0,0,230,48,7
158606,15956,5 In Brake Box,39.12,60.12,2.0,0,230,48,7
158608,15956,8 In Brake Box,45.12,60.12,2.0,0,230,48,7
158609,15956,7 In Brake Box,43.12,60.12,2.0,0,230,48,7
158610,15956,5 In Brake Box,39.12,60.12,2.0,0,230,48,7
158611,15956,8 In Brake Box,45.12,60.12,2.0,0,230,48,7
158772,13610,4KG Box,42.14,50.0,2.0,0,530,48,7
159035,17992,Costco 1/4 pallet,49.1,89.14,2.0,0,280,48,7
159037,16253,MP22745547 - Header,36.0,38.0,2.0,0,330,48,7
159102,13881,SPI 95279,43.1,34.12,2.0,0,1700,48,7
159276,13779,Roofing nail,36.04,60.1,2.0,0,600,48,7
159330,14534,1  Pack,38.08,56.1,2.0,0,500,48,7
159335,14534,1  Pack,36.08,55.1,2.0,0,500,48,7
159409,18459,Wallgreens Large,45.12,37.14,2.0,0,850,48,7
159410,18459,Wallgreens Base,46.08,41.02,2.0,0,850,48,7
159411,18459,Wallgreens Permanent,44.12,33.08,2.0,0,850,48,7
159483,18459,Wallgreens Large,45.12,37.14,2.0,0,850,48,7
159522,13797,4 x 4 Post,48.08,74.0,2.0,0,390,48,7
159523,13797,6 x 6 Post,48.08,74.0,2.0,0,390,48,7
159525,17842,R/NB Baker,40.04,53.1,2.0,0,1370,48,7
159596,14631,Current tray:,37.13,48.1,2.0,0,400,48,7
159597,14631,New Concept,39.0,50.06,2.0,0,400,48,7
159707,17992,28 x 58,48.0,96.0,2.0,0,1370,48,7
160018,14768,PORK + BEEF,28.06,59.06,2.0,0,1350,48,7
160019,14768,LAMB + BEEF Chevapi,28.06,59.06,2.0,0,1350,48,7
160020,14768,CHICKEN Chevapi,28.06,59.06,2.0,0,1350,48,7
160127,18407,"46"" Neptune Rods",58.06,29.07,2.0,0,800,48,7
160161,13925,Box 9 Tray Rollover,33.08,48.0,2.0,0,530,48,7
160168,18495,8-1/2 x 6 x 3-1/2 -,26.04,48.0,2.0,0,750,48,7
160170,18495,10 x 8 x 3-1/2 -,27.12,56.0,2.0,0,750,48,7
160252,18497,Rotten 1 POP Shipper,30.12,45.04,2.0,0,700,48,7
160267,18497,Rotten 1 POP Shipper,30.12,45.04,2.0,0,700,48,7
160271,18497,RSC Box,37.08,60.02,2.0,0,230,48,7
160507,16349,12 Pack advent can,43.14,34.07,2.0,0,1400,48,7
160508,16349,Insert Calendar Wine,39.14,45.1,2.0,0,1400,48,7
160537,14141,Moyers Apple Display,39.12,52.07,2.0,0,600,48,7
160544,18497,Rotten 1 POP Shipper,30.12,45.04,2.0,0,700,48,7
160548,18497,RSC Box,37.08,60.02,2.0,0,230,48,7
160558,18497,Rotten 1 POP Shipper,30.12,45.04,2.0,0,700,48,7
160722,14205,16 x 16 x 3 Box Lid,31.03,45.0,2.0,0,530,48,7
160749,11855,9 x 9 x 40,50.03,77.04,2.0,0,140,48,7
160841,14208,REF # 378256,27.0,48.0,2.0,0,600,48,7
160842,14208,REF # 378254,27.0,48.0,2.0,0,600,48,7
160935,17948,,43.04,64.02,2.0,0,230,48,7
160991,18537,23-2165,35.03,49.08,2.0,0,530,48,7
160992,18537,23-2166,26.15,51.02,2.0,0,530,48,7
161033,13797,DLX5077TX1,49.14,76.1,2.0,0,300,48,7
161034,13797,DXL4058M,49.14,76.1,2.0,0,300,48,7
161110,15318,,47.02,49.15,2.0,0,610,48,7
161314,15318,17-1/2 x 13-1/8 x,48.11,65.04,2.0,0,600,48,7
161315,15318,Starbuck Eggbite,48.11,65.04,2.0,0,600,48,7
161900,18537,Hellow Shipper - COW,26.07,51.02,2.0,0,1300,48,7
162096,13827,Box_4L Jug TT,42.12,55.11,2.0,0,390,48,7
162111,13827,Box_4L Jug TT,42.12,55.11,2.0,0,390,48,7
162140,17925,15 x 11 x 9,43.12,55.14,2.0,0,280,48,7
162214,17925,White Wheel Version,43.12,55.14,2.0,0,280,48,7
162411,18459,28-7/8 x 12-1/8 x,30.03,84.02,2.0,0,230,48,7
162441,18341,KN26-X100-SBX-CLR,49.0,32.04,2.0,0,1065,48,7
162449,13797,All Rush - Digital,43.06,44.02,2.0,0,500,48,7
162529,15562,Medium lid,50.0,74.0,2.0,0,280,48,7
162611,13797,Chevol Oil,40.08,28.06,2.0,0,355,48,7
162612,13797,Chevol Oil,40.08,28.06,2.0,0,355,48,7
162633,13797,Chevol Oil,40.08,28.06,2.0,0,355,48,7
162634,13797,Chevol Oil,40.08,28.06,2.0,0,355,48,7
162865,15318,35-1/4 x 24-7/16,35.04,48.14,2.0,0,1370,48,7
162866,15318,365 Laundry box,35.04,48.14,2.0,0,1370,48,7
162906,16349,Landry's Morton's,52.01,59.05,2.0,0,260,48,7
163114,13797,Large,39.09,69.14,2.0,0,1370,48,7
163213,13797,Large,39.09,69.14,2.0,0,1370,48,7
163334,14275,2305091,32.0,81.12,2.0,0,250,48,7
163467,14208,REF # 380633,27.0,48.0,2.0,0,600,48,7
163965,18640,5 x 5 x 60,45.12,67.06,2.0,0,280,48,7
164002,18218,Exterior Door Scored,49.0,82.08,2.0,0,600,48,7
164263,18646,5-7/8 x 9-1/2,39.04,65.13,2.0,0,230,48,7
164272,18646,Carton A6,41.12,59.14,2.0,0,280,48,7
164273,18646,Carton A9,47.12,59.14,2.0,0,280,48,7
164274,18646,Carton MA6,43.12,63.14,2.0,0,280,48,7
164768,18656,PALLET SKIRT,49.08,97.0,2.0,0,800,48,7
164769,18656,,49.08,97.0,2.0,0,800,48,7
164873,14131,UGM-19619-BOITE-MAJ-,47.02,53.01,2.0,0,280,48,7
164915,18545,13 x 13 x 3-1/2,34.04,54.05,2.0,0,345,48,7
164916,18545,10-7/8 x 10-7/8 x 3,29.0,45.13,2.0,0,530,48,7
164943,18672,8-11/16 x 16-9/16 x,34.14,66.04,2.0,0,1370,48,7
165174,13779,Market Brewing - -,37.12,55.14,2.0,0,800,48,7
165175,13779,Market Brewing - -,37.12,55.14,2.0,0,800,48,7
165472,16226,22 x 17 x 3,48.0,96.0,2.0,0,230,48,7
165535,13797,Makita,29.0,49.08,2.0,0,420,48,7
166973,14290,14-5/8 x 28-3/4,29.12,30.04,2.0,0,240,48,7
167096,12278,12 x 4 x 4,31.05,42.04,2.0,0,700,48,7
167139,18713,18 x 12 x 8,48.0,96.0,2.0,0,250,48,7
167212,13827,Purlolator,34.01,53.08,2.0,0,600,48,7
167412,17696,GP71TBOTOCV01CD,28.11,41.01,2.0,0,600,48,7
167413,17696,GP71TLIDOCV01CD,30.0,42.04,2.0,0,600,48,7
167543,14709,18 x 12 x 10,45.04,62.05,2.0,0,230,48,7
167544,14709,18 x 12 x 10,46.06,62.1,2.0,0,140,48,7
167673,18717,43 x 17,43.0,34.02,2.0,0,330,48,7
167738,18717,43 x 17,43.0,34.02,2.0,0,330,48,7
167905,18742,8-7/16 x 6-11/16 x,25.03,49.12,2.0,0,1400,48,7
168430,16549,20-1/4 x 33-13/16,34.13,41.08,2.0,0,400,48,7
168431,16549,20-1/4 x 33-13/16 (2,32.08,39.14,2.0,0,400,48,7
168432,16549,Small Cuke,30.05,40.0,2.0,0,400,48,7
168434,16549,Large Cuke Dual Arch,34.13,41.08,2.0,0,400,48,7
168435,16549,Medium Cuke Dual,32.08,39.14,2.0,0,400,48,7
168436,16549,Small Cuke Dual Arch,30.05,40.0,2.0,0,400,48,7
168594,12298,19 x 15 x 6,91.1,48.0,2.0,0,530,48,7
168641,13301,9 x 6 x 3,25.02,46.0,2.0,0,1420,48,7
168842,14290,Ka'Chava Insert,34.08,55.02,2.0,0,800,48,7
168867,18370,1404250,33.15,88.12,2.0,0,700,48,7
168868,18370,1450053,35.01,88.12,2.0,0,750,48,7
169013,14709,15-3/8 x 13-13/16 x,46.08,60.04,2.0,0,280,48,7
169014,14709,15-3/8 x 13-13/16 x,41.0,60.04,2.0,0,280,48,7
169015,14709,15-3/8 x 6-11/16 x,36.04,50.0,2.0,0,280,48,7
169224,13827,Purlolator Express -,31.06,39.06,2.0,0,600,48,7
169741,18370,21-1/2 x 14-3/8 x,44.08,59.11,2.0,0,660,48,7
169959,14709,18 x 12 x 10,45.04,62.02,2.0,0,250,48,7
170417,18868,Shipping Carton,41.0,93.1,2.0,0,230,48,7
170514,13158,1lb,30.14,63.12,2.0,0,800,48,7
170515,13158,10 lb - Private,30.14,63.12,2.0,0,800,48,7
170810,18545,Pad 2x3,50.0,38.0,2.0,0,330,48,7
170811,18545,Pad 2x3,50.0,50.0,2.0,0,330,48,7
170812,18545,Pad 2x6,50.0,74.0,2.0,0,330,48,7
171082,18729,24 x 14 x 8,47.04,80.02,2.0,0,230,48,7
171240,14768,Chicken Chevapi -,28.06,59.06,2.0,0,1350,48,7
171533,14709,15-3/8 x 13-13/16 x,46.08,60.04,2.0,0,140,48,7
171534,14709,15-3/8 x 13-13/16 x,41.0,60.04,2.0,0,140,48,7
171663,18459,RFQ 1013,29.02,51.08,2.0,0,825,48,7
171664,18459,RFQ 1013,29.02,51.08,2.0,0,825,48,7
171681,18537,15-1/8 x 10-1/4 x,36.04,46.12,2.0,0,530,48,7
171831,18924,Costco Freezer RRP,46.0,61.02,2.0,0,230,48,7
171833,18924,Costco Freezer RRP,46.0,61.02,2.0,0,230,48,7
171838,18924,Costco Freezer Pack,55.08,34.06,2.0,0,230,48,7
171839,18924,Costco Freezer Pack,55.08,34.06,2.0,0,230,48,7
171840,18924,Costco Freezer Pack,55.08,34.06,2.0,0,230,48,7
171956,18924,Costco Freezer Pack,55.08,34.06,2.0,0,230,48,7
172081,18924,Costco Freezer RRP,45.12,60.14,2.0,0,250,48,7
172082,18924,Costco Freezer RRP,46.04,60.14,2.0,0,230,48,7
172201,14275,CAD 2102685,31.12,42.0,2.0,0,700,48,7
172662,18930,47138 Page Seed Co,35.02,43.12,2.0,0,500,48,7
172684,18930,47138 Page Seed Co,35.02,43.12,2.0,0,500,48,7
172758,18729,12 x 10 x 3,32.06,48.1,2.0,0,330,48,7
172759,18729,14 x 8 x 6,34.06,48.1,2.0,0,330,48,7
172954,15843,Essentials Plus -,25.15,63.02,2.0,0,255,48,7
172966,14290,Canoe display -,56.07,47.04,2.0,0,330,48,7
173186,18987,16383,48.0,44.0,2.0,0,300,48,7
173208,13779,Roasters Digital,69.04,45.02,2.0,0,800,48,7
173209,13779,Roasters Digital,61.04,43.02,2.0,0,800,48,7
173210,13779,Roasters Digital,65.04,45.02,2.0,0,800,48,7
173238,11759,LIGHT ROAST,26.14,49.08,2.0,0,750,48,7
173239,11759,COLD BREW COFFEE,26.14,49.08,2.0,0,750,48,7
173240,11759,20G PROTEIN,26.14,49.08,2.0,0,750,48,7
173246,11759,UNSWEETENED,26.14,49.08,2.0,0,750,48,7
173247,11759,UNSWEETENED,26.14,49.08,2.0,0,750,48,7
173257,18991,Kirkland Tray -Plain,42.13,44.0,2.0,0,700,48,7
173336,18991,Kirkland Tray,43.13,45.0,2.0,0,700,48,7
173337,18991,Kirkland Tray,43.13,45.0,2.0,0,700,48,7
173525,18991,PKG0655,43.13,45.0,2.0,0,700,48,7
173551,13231,PD105214,48.0,57.1,2.0,0,280,48,7
173552,13231,PD105215,48.04,59.06,2.0,0,280,48,7
173553,13231,PD105216,44.14,56.14,2.0,0,280,48,7
173554,13231,PD105213,48.12,56.14,2.0,0,280,48,7
173746,18729,La Nova,45.04,54.02,2.0,0,250,48,7
174282,19031,19 x 15-1/2 x 8-1/2,49.04,71.02,2.0,0,230,48,7
174283,19031,19 x 15-1/2 x 8-1/2,50.04,81.02,2.0,0,230,48,7
174821,16312,23-3/8 x 11-1/16 x,46.0,71.0,2.0,0,230,48,7
174822,16312,,46.0,55.04,2.0,0,230,48,7
174930,18399,MarvinsCndy 12-1/16,50.06,28.09,2.0,0,700,48,7
174989,11823,71127 Hive Box  11,44.08,54.0,2.0,0,1200,48,7
175006,14275,CAD 2102673 - New,32.04,45.08,2.0,0,700,48,7
175101,18763,Soupergirl,34.0,41.06,2.0,0,280,48,7
175266,14275,CAD 2102673 - New,32.04,45.08,2.0,0,700,48,7
175358,15726,Beanies Revised,45.08,61.14,2.0,0,280,48,7
175437,14305,9 x 6 x 3,24.04,45.0,2.0,0,700,48,7
175438,14305,9 x 6 x 3,24.04,45.0,2.0,0,700,48,7
175653,19082,Insert Set  - for,25.0,30.0,2.0,0,300,48,7
175726,18540,Wyffels -,39.0,50.0,2.0,0,530,48,7
175727,18540,Wyffels - WYF-FS-CUS,39.0,50.0,2.0,0,530,48,7
175804,17696,GP71TBOTOCV01CD,28.11,41.04,2.0,0,600,48,7
175805,17696,GP71TLIDOCV01CD,29.15,42.04,2.0,0,600,48,7
175904,14275,CAD 2102673 - HEADER,32.04,45.08,2.0,0,700,48,7
175919,14275,CAD 2102673 - HEADER,32.04,45.08,2.0,0,700,48,7
175921,14275,,32.04,45.08,2.0,0,700,48,7
176049,14275,CAD 2102673 - HEADER,32.04,45.08,2.0,0,700,48,7
176050,14275,Nortera Costco,51.02,70.14,2.0,0,160,48,7
176168,14275,2409696 Carton,29.11,53.12,2.0,0,810,48,7
176446,13231,PD 105494,36.12,55.02,2.0,0,400,48,7
176582,16623,Prolong 30-0-3 Box,44.12,31.09,2.0,0,530,48,7
176765,16623,Prolong 30-0-3 Box,44.12,31.09,2.0,0,530,48,7
176839,19143,RRP - Lous,38.07,47.0,2.0,0,700,48,7
176840,19143,RRP - Lous 20Pk Box,38.07,47.0,2.0,0,700,48,7
176870,13610,,42.12,50.0,2.0,0,530,48,7
176883,12811,90-600B,44.0,49.0,2.0,0,530,48,7
176941,12017,,35.01,53.12,2.0,0,1270,48,7
177210,14768,12 x 12 x 2,35.04,34.08,2.0,0,750,48,7
177211,14768,12 x 12 x 2,35.04,34.08,2.0,0,750,48,7
177221,16623,Prolong 30-0-3 Box,44.12,30.12,2.0,0,530,48,7
177351,16623,Prolong 30-0-3 Box,44.12,30.12,2.0,0,530,48,7
177451,19157,24 Can - Carry with,33.0,38.0,2.0,0,500,48,7
179215,15538,DeWalt Bin - Header,33.0,45.0,2.0,0,390,48,7
179798,13756,Gift Pack Tray (4Pk),32.09,46.0,2.0,0,700,48,7
